molecule_chembl_id,activity_value_nm,standard_type,canonical_smiles,molecule_pref_name,standard_units,pchembl_value,log_activity,activity_class,activity_category,compound_name
CHEMBL113996,13570.0,IC50,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,,nM,4.87,4.132579847659737,0,Inactive,
CHEMBL114073,10590.0,IC50,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,,nM,4.97,4.024895960107485,0,Inactive,
CHEMBL114392,2700.0,IC50,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,,nM,5.57,3.4313637641589874,0,Weakly Active,
CHEMBL114446,15135.61,IC50,COc1cc2ncc(C(N)=O)c(Nc3cccc(Br)c3)c2cc1OC,,nM,4.82,4.179999928714822,0,Inactive,
CHEMBL114490,2320.0,IC50,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,nM,5.63,3.3654879848909,0,Weakly Active,
CHEMBL114496,758.58,IC50,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,,nM,6.12,2.880001388321769,1,Moderately Active,
CHEMBL114593,960.0,IC50,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,nM,6.02,2.9822712330395684,1,Moderately Active,
CHEMBL114728,1600.0,IC50,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,,nM,5.8,3.2041199826559246,0,Weakly Active,
CHEMBL115187,130.0,IC50,CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)CCC,,nM,6.89,2.113943352306837,1,Moderately Active,
CHEMBL115440,930.0,IC50,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,nM,6.03,2.9684829485539352,1,Moderately Active,
CHEMBL115519,4500.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,,nM,4.08,3.6532125137753435,0,Weakly Active,
CHEMBL115745,56.0,IC50,COc1cc2ncnc(NCc3ccccc3)c2cc1O,,nM,7.25,1.7481880270062005,1,Active,
CHEMBL115895,15438.81,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,,nM,4.66,4.188613822531425,0,Inactive,
CHEMBL116012,10300.0,IC50,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,,nM,4.99,4.012837224705172,0,Inactive,
CHEMBL1161234,47863.01,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,,nM,4.32,4.680000006966206,0,Inactive,
CHEMBL1161236,53703.18,IC50,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,,nM,4.27,4.7300000029353555,0,Inactive,
CHEMBL116308,355.0,IC50,O=[N+]([O-])c1cccc2ncnc(Nc3cccc(Br)c3)c12,,nM,6.45,2.550228353055094,1,Moderately Active,
CHEMBL116423,37329.75,IC50,Cc1cc(C=C(C#N)C#N)cc(O)c1O,,nM,4.21,4.572055081434902,0,Inactive,
CHEMBL116438,8600.0,IC50,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CURCUMIN,nM,5.07,3.934498451243568,0,Weakly Active,CURCUMIN
CHEMBL116525,910.0,IC50,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,,nM,6.04,2.9590413923210934,1,Moderately Active,
CHEMBL116547,2000.0,IC50,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O,,nM,6.12,3.3010299956639813,0,Weakly Active,
CHEMBL116595,500.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,,nM,6.4,2.6989700043360187,1,Moderately Active,
CHEMBL116748,5900.0,IC50,O=[N+]([O-])c1ccc2c(NCc3ccccc3)ncnc2c1,,nM,5.23,3.7708520116421442,0,Weakly Active,
CHEMBL116853,90.0,IC50,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,,nM,7.05,1.954242509439325,1,Active,
CHEMBL116857,2880.0,IC50,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,,nM,5.54,3.459392487759231,0,Weakly Active,
CHEMBL116919,10000.0,IC50,COc1ccc(CNc2ncnc3ccccc23)cc1,,nM,5.0,4.0,0,Weakly Active,
CHEMBL1169856,5190.0,IC50,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3F)C2)cc1C,,nM,5.29,3.7151673578484576,0,Weakly Active,
CHEMBL1169870,8150.0,IC50,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1,,nM,5.09,3.9111576087399764,0,Weakly Active,
CHEMBL1170278,3880.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc2ccccc12,,nM,5.41,3.5888317255942073,0,Weakly Active,
CHEMBL1170459,5760.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc2ccccc2c1,,nM,5.24,3.760422483423212,0,Weakly Active,
CHEMBL1171273,32000.0,IC50,COc1ccccc1/C=C/C(=O)OCCn1c([N+](=O)[O-])cnc1C,,nM,4.5,4.505149978319906,0,Inactive,
CHEMBL1171638,21480.0,IC50,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1Cl,,nM,4.67,4.332034277027518,0,Inactive,
CHEMBL1171792,85.0,IC50,Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12,,nM,7.07,1.9294189257142926,1,Active,
CHEMBL1171822,19320.0,IC50,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(C)cc1,,nM,4.71,4.286007122079474,0,Inactive,
CHEMBL1172418,24150.0,IC50,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,,nM,4.62,4.382917135087531,0,Inactive,
CHEMBL1172419,28690.0,IC50,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1,,nM,4.54,4.457730548245999,0,Inactive,
CHEMBL1172573,6270.0,IC50,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,,nM,5.2,3.7972675408307164,0,Weakly Active,
CHEMBL1172602,25470.0,IC50,COc1cc(OC)cc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)c1,,nM,4.59,4.406028944963615,0,Inactive,
CHEMBL1172603,15560.0,IC50,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(F)cc1,,nM,4.81,4.19200959265367,0,Inactive,
CHEMBL1172773,82.0,IC50,C=CC(=O)Nc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)cc1,,nM,7.09,1.9138138523837167,1,Active,
CHEMBL1172781,223.0,IC50,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,,nM,6.65,2.3483048630481607,1,Moderately Active,
CHEMBL1172802,4120.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(F)cc1,,nM,5.38,3.6148972160331345,0,Weakly Active,
CHEMBL1172803,3620.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Cl)cc1,,nM,5.44,3.558708570533166,0,Weakly Active,
CHEMBL1172823,8920.0,IC50,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1,,nM,5.05,3.950364854376123,0,Weakly Active,
CHEMBL1172843,23.5,IC50,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,,nM,8.15,1.3710678622717363,1,Active,
CHEMBL1172855,10060.0,IC50,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Br)cc1,,nM,5.0,4.002597980719909,0,Inactive,
CHEMBL1172877,26740.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1F,,nM,4.57,4.427161402925965,0,Inactive,
CHEMBL1172878,20810.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Cl,,nM,4.68,4.318272080211627,0,Inactive,
CHEMBL1172915,5740.0,IC50,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,,nM,5.24,3.7589118923979736,0,Weakly Active,
CHEMBL1172916,7380.0,IC50,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,,nM,5.13,3.8680563618230415,0,Weakly Active,
CHEMBL1172917,6850.0,IC50,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,,nM,5.16,3.8356905714924254,0,Weakly Active,
CHEMBL1172947,24320.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Br,,nM,4.61,4.385963570600698,0,Inactive,
CHEMBL1172950,14530.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1,,nM,4.84,4.162265614298022,0,Inactive,
CHEMBL1172951,12420.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc(F)c1,,nM,4.91,4.094121595840561,0,Inactive,
CHEMBL1172957,10000.0,IC50,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,,nM,5.0,4.0,0,Weakly Active,
CHEMBL1172980,7320.0,IC50,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,,nM,5.13,3.864511081058392,0,Weakly Active,
CHEMBL1173014,13870.0,IC50,COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1,,nM,4.86,4.142076461073285,0,Inactive,
CHEMBL1173022,19730.0,IC50,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1,,nM,4.71,4.295127085252191,0,Inactive,
CHEMBL1173023,20610.0,IC50,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,,nM,4.69,4.314077991779213,0,Inactive,
CHEMBL1173105,17310.0,IC50,COc1cc(OC)cc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)c1,,nM,4.76,4.2382970678753935,0,Inactive,
CHEMBL1173191,10640.0,IC50,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc([N+](=O)[O-])cc1,,nM,4.97,4.0269416279590295,0,Inactive,
CHEMBL1173192,11270.0,IC50,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(O)cc1,,nM,4.95,4.051923916046107,0,Inactive,
CHEMBL1173193,8090.0,IC50,COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,,nM,5.09,3.9079485216122722,0,Weakly Active,
CHEMBL117324,150.0,IC50,COC[C@@H]1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,nM,6.82,2.1760912590556813,1,Moderately Active,
CHEMBL1173248,16140.0,IC50,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,,nM,4.79,4.2079035303860515,0,Inactive,
CHEMBL1173249,18350.0,IC50,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,,nM,4.74,4.2636360685881085,0,Inactive,
CHEMBL1173250,10970.0,IC50,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Br,,nM,4.96,4.040206627574711,0,Inactive,
CHEMBL1173251,12260.0,IC50,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Cl,,nM,4.91,4.088490470182396,0,Inactive,
CHEMBL117326,560.0,IC50,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,,nM,6.25,2.7481880270062002,1,Moderately Active,
CHEMBL1173262,9830.0,IC50,Cc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,,nM,5.01,3.9925535178321354,0,Weakly Active,
CHEMBL1173319,17490.0,IC50,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(C)cc1,,nM,4.76,4.242789809478676,0,Inactive,
CHEMBL1173324,13370.0,IC50,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F,,nM,4.87,4.126131407261984,0,Inactive,
CHEMBL1173397,15240.0,IC50,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)cc1,,nM,4.82,4.1829849670035815,0,Inactive,
CHEMBL1173398,20040.0,IC50,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1,,nM,4.7,4.301897717195208,0,Inactive,
CHEMBL1173454,3060.0,IC50,Cc1ccc(C2=NN(C(N)=S)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,,nM,5.51,3.48572142648158,0,Weakly Active,
CHEMBL1173455,830.0,IC50,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1C,,nM,6.08,2.9190780923760737,1,Moderately Active,
CHEMBL1173456,1360.0,IC50,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1C,,nM,5.87,3.1335389083702174,0,Weakly Active,
CHEMBL1173457,2170.0,IC50,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,,nM,5.66,3.3364597338485296,0,Weakly Active,
CHEMBL1173601,6430.0,IC50,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Br,,nM,5.19,3.808210972924222,0,Weakly Active,
CHEMBL1173602,7280.0,IC50,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,,nM,5.14,3.862131379313037,0,Weakly Active,
CHEMBL1173651,3240.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Br)cc1,,nM,5.49,3.510545010206612,0,Weakly Active,
CHEMBL1173652,7830.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1,,nM,5.11,3.8937617620579434,0,Weakly Active,
CHEMBL1173653,8110.0,IC50,Cc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,nM,5.09,3.909020854211156,0,Weakly Active,
CHEMBL1173655,1.1,IC50,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,AFATINIB,nM,8.22,0.04139268515822508,1,Very Active,AFATINIB
CHEMBL1173665,6560.0,IC50,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F,,nM,5.18,3.8169038393756605,0,Weakly Active,
CHEMBL1173666,7780.0,IC50,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1,,nM,5.11,3.890979596989689,0,Weakly Active,
CHEMBL1173667,5270.0,IC50,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1,,nM,5.28,3.7218106152125467,0,Weakly Active,
CHEMBL1173680,17190.0,IC50,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)cc1,,nM,4.76,4.235275876687052,0,Inactive,
CHEMBL1173688,4210.0,IC50,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Br)C2)cc1C,,nM,5.38,3.6242820958356683,0,Weakly Active,
CHEMBL1173713,10850.0,IC50,COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,,nM,4.96,4.035429738184549,0,Inactive,
CHEMBL1173714,6820.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1,,nM,5.17,3.833784374656479,0,Weakly Active,
CHEMBL1173718,620.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(-c2ccccc2)cc1,,nM,6.21,2.792391689498254,1,Moderately Active,
CHEMBL1173783,1270.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,,nM,5.9,3.103803720955957,0,Weakly Active,
CHEMBL1173789,25000.0,IC50,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1[N+](=O)[O-],,nM,4.6,4.3979400086720375,0,Inactive,
CHEMBL1173794,3870.0,IC50,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Cl)C2)cc1C,,nM,5.41,3.5877109650189114,0,Weakly Active,
CHEMBL1173813,340.0,IC50,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,,nM,6.47,2.531478917042255,1,Moderately Active,
CHEMBL1173814,70.0,IC50,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,,nM,7.16,1.845098040014257,1,Active,
CHEMBL1173815,130.0,IC50,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C,,nM,6.89,2.113943352306837,1,Moderately Active,
CHEMBL1173816,18450.0,IC50,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,,nM,4.73,4.265996370495079,0,Inactive,
CHEMBL117554,7000.0,IC50,Clc1ccc(CNc2ncnc3ccccc23)cc1,,nM,5.16,3.845098040014257,0,Weakly Active,
CHEMBL117697,446.06,IC50,COc1cccc(Nc2ncnc3ccccc23)c1,,nM,6.08,2.6493932800491673,1,Moderately Active,
CHEMBL117710,756.0,IC50,Brc1cccc(Oc2ncnc3ccccc23)c1,,nM,6.12,2.8785217955012063,1,Moderately Active,
CHEMBL117804,4100.0,IC50,c1ccc(CCNc2ncnc3ccccc23)cc1,,nM,5.39,3.6127838567197355,0,Weakly Active,
CHEMBL118000,2290.0,IC50,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,,nM,5.64,3.359835482339888,0,Weakly Active,
CHEMBL118109,19027.305,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,,nM,4.72,4.279377279799718,0,Inactive,
CHEMBL118130,253.0,IC50,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,nM,8.22,2.403120521175818,1,Moderately Active,
CHEMBL118205,5650.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,,nM,5.28,3.7520484478194387,0,Weakly Active,
CHEMBL118321,8000.0,IC50,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,,nM,5.1,3.9030899869919438,0,Weakly Active,
CHEMBL118904,270.0,IC50,O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,nM,6.57,2.4313637641589874,1,Moderately Active,
CHEMBL119033,139.0,IC50,COc1cccc2ncnc(Nc3cccc(Br)c3)c12,,nM,6.86,2.143014800254095,1,Moderately Active,
CHEMBL119156,9700.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,,nM,5.47,3.9867717342662448,0,Weakly Active,
CHEMBL119708,8000.0,IC50,O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12,,nM,5.1,3.9030899869919438,0,Weakly Active,
CHEMBL1198361,85.0,IC50,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCO4)c1,,nM,7.07,1.9294189257142926,1,Active,
CHEMBL1198370,14.55,IC50,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,,nM,7.87,1.162862993321926,1,Active,
CHEMBL119923,16000.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,,nM,4.83,4.204119982655925,0,Inactive,
CHEMBL119977,24.5,IC50,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,,nM,7.72,1.3891660843645324,1,Active,
CHEMBL119982,1185.0,IC50,Clc1cccc(Nc2[nH]nc3ncnc(NCc4ccccc4)c23)c1,,nM,6.06,3.0737183503461227,0,Weakly Active,
CHEMBL119987,710.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,,nM,6.15,2.8512583487190755,1,Moderately Active,
CHEMBL1200558,5377.0,IC50,CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,BACITRACIN,nM,5.27,3.730540036477119,0,Weakly Active,BACITRACIN
CHEMBL1200679,2188.4,IC50,[Cl-].[Cl-].[Zn+2],ZINC CHLORIDE,nM,5.66,3.3401267061054316,0,Weakly Active,ZINC CHLORIDE
CHEMBL120069,140.0,IC50,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,,nM,6.89,2.146128035678238,1,Moderately Active,
CHEMBL1201179,11.0,IC50,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,LAPATINIB DITOSYLATE,nM,8.3,1.0413926851582251,1,Active,LAPATINIB DITOSYLATE
CHEMBL120185,8700.0,IC50,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,,nM,5.06,3.9395192526186187,0,Weakly Active,
CHEMBL1202061,1000.0,IC50,CCOC(=O)C(=O)Oc1ccc(-c2c(C(=O)OCC)oc3cc(O)cc(O)c3c2=O)cc1.O=C(O)C(=O)O,,nM,6.0,3.0,1,Moderately Active,
CHEMBL1202473,250.0,IC50,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,,nM,6.52,2.3979400086720375,1,Moderately Active,
CHEMBL1202477,95.0,IC50,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,,nM,7.0,1.9777236052888478,1,Active,
CHEMBL1202478,95.0,IC50,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,,nM,7.0,1.9777236052888478,1,Active,
CHEMBL120319,130.0,IC50,Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,,nM,6.89,2.113943352306837,1,Moderately Active,
CHEMBL1203934,51.0,IC50,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,,nM,7.29,1.7075701760979363,1,Active,
CHEMBL1203935,8.95,IC50,CCOc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OCC.Cl,,nM,8.05,0.951823035315912,1,Very Active,
CHEMBL1203936,20.0,IC50,COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC.Cl,,nM,7.7,1.3010299956639813,1,Active,
CHEMBL1203937,17.0,IC50,CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC.Cl,,nM,7.77,1.2304489213782739,1,Active,
CHEMBL1203938,47.7,IC50,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC.Cl,,nM,7.32,1.678518379040114,1,Active,
CHEMBL1203939,15.8,IC50,CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC.Cl,,nM,8.03,1.1986570869544226,1,Active,
CHEMBL1203940,23.1,IC50,CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl,,nM,7.8,1.3636119798921444,1,Active,
CHEMBL1204168,2.6,IC50,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl,,nM,9.18,0.414973347970818,1,Very Active,
CHEMBL1204199,3.2,IC50,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl,,nM,9.39,0.505149978319906,1,Very Active,
CHEMBL1204261,8.17,IC50,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,,nM,8.09,0.9122220565324155,1,Very Active,
CHEMBL1204262,4.6,IC50,CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC.Cl,,nM,9.19,0.6627578316815741,1,Very Active,
CHEMBL1204305,6.4,IC50,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC.Cl,,nM,8.98,0.8061799739838872,1,Very Active,
CHEMBL1204360,32.2,IC50,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,,nM,7.49,1.507855871695831,1,Active,
CHEMBL120564,87048.18,IC50,COc1cc(C=C(C#N)C#N)cc(C)c1O,,nM,4.06,4.939759695335947,0,Inactive,
CHEMBL120719,75000.0,IC50,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,,nM,4.02,4.8750612633917,0,Inactive,
CHEMBL120979,404.0,IC50,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,nM,8.1,2.606381365110605,1,Moderately Active,
CHEMBL121190,17580.0,IC50,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,,nM,6.8,4.245018870737753,0,Inactive,
CHEMBL121260,542.0,IC50,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,,nM,7.08,2.733999286538387,1,Moderately Active,
CHEMBL12131,564.0,IC50,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,CLOSANTEL,nM,6.25,2.751279103983342,1,Moderately Active,CLOSANTEL
CHEMBL121405,1550.0,IC50,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,,nM,5.7,3.1903316981702914,0,Weakly Active,
CHEMBL121708,1000.0,IC50,Nc1cc2ncnc(NCc3cccc(Br)c3)c2cn1,,nM,6.0,3.0,1,Moderately Active,
CHEMBL121709,100000.0,IC50,COc1ccccc1CNc1ncnc2cc(N)ncc12,,nM,4.0,5.0,0,Inactive,
CHEMBL121796,5.0,IC50,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,,nM,8.15,0.6989700043360189,1,Very Active,
CHEMBL121954,2.5,IC50,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,nM,9.0,0.3979400086720376,1,Very Active,
CHEMBL122068,4610.0,IC50,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,,nM,6.66,3.663700925389648,0,Weakly Active,
CHEMBL122132,240.0,IC50,Nc1cc2ncnc(Nc3ccccc3Br)c2cn1,,nM,6.62,2.380211241711606,1,Moderately Active,
